,Artist,Album,Track,Minutes
1270,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Eleanor Rigby,3.15776666667
1271,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Socorro,4.30976666667
1272,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Blues Da Piedade,4.28538333333
1273,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Rubens,3.53088333333
1274,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Não Deixe O Samba Morrer - Cassia Eller e Alcione,4.46955
1275,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos),3.14121666667
1276,Def Leppard,Vault: Def Leppard's Greatest Hits,Pour Some Sugar On Me,4.87531666667
1277,Def Leppard,Vault: Def Leppard's Greatest Hits,Photograph,4.14388333333
1278,Def Leppard,Vault: Def Leppard's Greatest Hits,Love Bites,5.78088333333
1279,Def Leppard,Vault: Def Leppard's Greatest Hits,Let's Get Rocked,4.93365
1280,Def Leppard,Vault: Def Leppard's Greatest Hits,Two Steps Behind [Acoustic Version],4.32978333333
1281,Def Leppard,Vault: Def Leppard's Greatest Hits,Animal,4.07901666667
1282,Def Leppard,Vault: Def Leppard's Greatest Hits,Heaven Is,3.56701666667
1283,Def Leppard,Vault: Def Leppard's Greatest Hits,Rocket,4.1208
1284,Def Leppard,Vault: Def Leppard's Greatest Hits,When Love & Hate Collide,4.288
1285,Def Leppard,Vault: Def Leppard's Greatest Hits,Action,3.67673333333
1286,Def Leppard,Vault: Def Leppard's Greatest Hits,Make Love Like A Man,4.261
1287,Def Leppard,Vault: Def Leppard's Greatest Hits,Armageddon It,5.37425
1288,Def Leppard,Vault: Def Leppard's Greatest Hits,Have You Ever Needed Someone So Bad,5.322
1289,Def Leppard,Vault: Def Leppard's Greatest Hits,Rock Of Ages,4.1404
1290,Def Leppard,Vault: Def Leppard's Greatest Hits,Hysteria,5.9176
1291,Def Leppard,Vault: Def Leppard's Greatest Hits,Bringin' On The Heartbreak,4.54095
1292,Dennis Chambers,Outbreak,Roll Call,5.35596666667
1293,Dennis Chambers,Outbreak,Otay,7.06088333333
1294,Dennis Chambers,Outbreak,Groovus Interruptus,5.32288333333
1295,Dennis Chambers,Outbreak,Paris On Mine,6.14791666667
1296,Dennis Chambers,Outbreak,In Time,6.14921666667
1297,Dennis Chambers,Outbreak,Plan B,4.53398333333
1298,Dennis Chambers,Outbreak,Outbreak,10.9871
1299,Dennis Chambers,Outbreak,"Baltimore, DC",5.7822
1300,Dennis Chambers,Outbreak,Talkin Loud and Saying Nothin,6.00685
1301,Djavan,Djavan Ao Vivo - Vol. 02,Pétala,4.50133333333
1302,Djavan,Djavan Ao Vivo - Vol. 02,Meu Bem-Querer,4.26013333333
1303,Djavan,Djavan Ao Vivo - Vol. 02,Cigano,5.0782
1304,Djavan,Djavan Ao Vivo - Vol. 02,Boa Noite,5.64591666667
1305,Djavan,Djavan Ao Vivo - Vol. 02,Fato Consumado,3.52608333333
1306,Djavan,Djavan Ao Vivo - Vol. 02,Faltando Um Pedaço,4.46213333333
1307,Djavan,Djavan Ao Vivo - Vol. 02,Álibi,3.55395
1308,Djavan,Djavan Ao Vivo - Vol. 02,Esquinas,4.68331666667
1309,Djavan,Djavan Ao Vivo - Vol. 02,Se...,4.77386666667
1310,Djavan,Djavan Ao Vivo - Vol. 02,Eu Te Devoro,5.19356666667
1311,Djavan,Djavan Ao Vivo - Vol. 02,Lilás,4.56968333333
1312,Djavan,Djavan Ao Vivo - Vol. 02,Acelerou,4.73468333333
1313,Djavan,Djavan Ao Vivo - Vol. 02,Um Amor Puro,5.46306666667
1314,Djavan,Djavan Ao Vivo - Vol. 1,Samurai,5.51661666667
1315,Djavan,Djavan Ao Vivo - Vol. 1,Nem Um Dia,5.62371666667
1316,Djavan,Djavan Ao Vivo - Vol. 1,Oceano,3.6223
1317,Djavan,Djavan Ao Vivo - Vol. 1,Açai,4.51613333333
1318,Djavan,Djavan Ao Vivo - Vol. 1,Serrado,4.9219
1319,Djavan,Djavan Ao Vivo - Vol. 1,Flor De Lis,3.93925
1320,Djavan,Djavan Ao Vivo - Vol. 1,Amar É Tudo,3.52695
1321,Djavan,Djavan Ao Vivo - Vol. 1,Azul,4.2327
1322,Djavan,Djavan Ao Vivo - Vol. 1,Seduzir,4.6254
1323,Djavan,Djavan Ao Vivo - Vol. 1,A Carta,5.78828333333
1324,Djavan,Djavan Ao Vivo - Vol. 1,Sina,4.46955
1325,Djavan,Djavan Ao Vivo - Vol. 1,Acelerou,4.73555
1326,Djavan,Djavan Ao Vivo - Vol. 1,Um Amor Puro,5.45175
1327,Eric Clapton,The Cream Of Clapton,Layla,7.17888333333
1328,Eric Clapton,The Cream Of Clapton,Badge,2.72586666667
1329,Eric Clapton,The Cream Of Clapton,I Feel Free,2.9096
1330,Eric Clapton,The Cream Of Clapton,Sunshine Of Your Love,4.21485
1331,Eric Clapton,The Cream Of Clapton,Crossroads,4.22225
1332,Eric Clapton,The Cream Of Clapton,Strange Brew,2.79683333333
1333,Eric Clapton,The Cream Of Clapton,White Room,5.02638333333
1334,Eric Clapton,The Cream Of Clapton,Bell Bottom Blues,5.07906666667
1335,Eric Clapton,The Cream Of Clapton,Cocaine,3.5988
1336,Eric Clapton,The Cream Of Clapton,I Shot The Sheriff,4.3977
1337,Eric Clapton,The Cream Of Clapton,After Midnight,3.18866666667
1338,Eric Clapton,The Cream Of Clapton,Swing Low Sweet Chariot,3.46905
1339,Eric Clapton,The Cream Of Clapton,Lay Down Sally,3.8622
1340,Eric Clapton,The Cream Of Clapton,Knockin On Heavens Door,4.40685
1341,Eric Clapton,The Cream Of Clapton,Wonderful Tonight,3.68978333333
1342,Eric Clapton,The Cream Of Clapton,Let It Grow,4.95106666667
1343,Eric Clapton,The Cream Of Clapton,Promises,3.00668333333
1344,Eric Clapton,The Cream Of Clapton,I Can't Stand It,4.16216666667
1345,Eric Clapton,Unplugged,Signe,3.22525
1346,Eric Clapton,Unplugged,Before You Accuse Me,3.73898333333
1347,Eric Clapton,Unplugged,Hey Hey,3.27443333333
1348,Eric Clapton,Unplugged,Tears In Heaven,4.57881666667
1349,Eric Clapton,Unplugged,Lonely Stranger,5.47873333333
1350,Eric Clapton,Unplugged,Nobody Knows You When You're Down & Out,3.86393333333
1351,Eric Clapton,Unplugged,Layla,4.75645
1352,Eric Clapton,Unplugged,Running On Faith,6.3164
1353,Eric Clapton,Unplugged,Walkin' Blues,3.77381666667
1354,Eric Clapton,Unplugged,Alberta,3.70676666667
1355,Eric Clapton,Unplugged,San Francisco Bay Blues,3.38938333333
1356,Eric Clapton,Unplugged,Malted Milk,3.6088
1357,Eric Clapton,Unplugged,Old Love,7.882
1358,Eric Clapton,Unplugged,Rollin' And Tumblin',4.19613333333
1359,Eric Clapton,Unplugged,A Novidade,5.413
1360,Eric Clapton,Unplugged,Tenho Sede,4.36026666667
1361,Eric Clapton,Unplugged,Refazenda,3.63841666667
1362,Eric Clapton,Unplugged,Realce,4.40815
1363,Eric Clapton,Unplugged,Esotérico,5.29631666667
1364,Eric Clapton,Unplugged,Drão,5.02421666667
1365,Eric Clapton,Unplugged,A Paz,4.88488333333
1366,Eric Clapton,Unplugged,Beira Mar,4.92406666667
1367,Eric Clapton,Unplugged,Sampa,3.76161666667
1368,Eric Clapton,Unplugged,Parabolicamará,4.74905
1369,Eric Clapton,Unplugged,Tempo Rei,5.04555
1370,Eric Clapton,Unplugged,Expresso 2222,4.746
1371,Eric Clapton,Unplugged,Aquele Abraço,4.39988333333
1372,Eric Clapton,Unplugged,Palco,4.50916666667
1373,Eric Clapton,Unplugged,Toda Menina Baiana,4.63628333333
1374,Eric Clapton,Unplugged,Sítio Do Pica-Pau Amarelo,3.6345
1375,Faith No More,Album Of The Year,Collision,3.40505
1376,Faith No More,Album Of The Year,Stripsearch,4.50176666667
1377,Faith No More,Album Of The Year,Last Cup Of Sorrow,4.19438333333
1378,Faith No More,Album Of The Year,Naked In Front Of The Computer,2.14595
1379,Faith No More,Album Of The Year,Helpless,5.43695
1380,Faith No More,Album Of The Year,Mouth To Mouth,3.80821666667
1381,Faith No More,Album Of The Year,Ashes To Ashes,3.62318333333
1382,Faith No More,Album Of The Year,She Loves Me Not,3.49778333333
1383,Faith No More,Album Of The Year,Got That Feeling,2.34753333333
1384,Faith No More,Album Of The Year,Paths Of Glory,4.28755
1385,Faith No More,Album Of The Year,Home Sick Home,1.984
1386,Faith No More,Album Of The Year,Pristina,3.8783
1387,Faith No More,Angel Dust,Land Of Sunshine,3.73201666667
1388,Faith No More,Angel Dust,Caffeine,4.46561666667
1389,Faith No More,Angel Dust,Midlife Crisis,4.38725
1390,Faith No More,Angel Dust,RV,3.7207
1391,Faith No More,Angel Dust,Smaller And Smaller,5.18051666667
1392,Faith No More,Angel Dust,Everything's Ruined,4.56096666667
1393,Faith No More,Angel Dust,Malpractice,4.02285
1394,Faith No More,Angel Dust,Kindergarten,4.51133333333
1395,Faith No More,Angel Dust,Be Aggressive,3.7072
1396,Faith No More,Angel Dust,A Small Victory,4.9528
1397,Faith No More,Angel Dust,Crack Hitler,4.6524
1398,Faith No More,Angel Dust,Jizzlobber,6.63901666667
1399,Faith No More,Angel Dust,Midnight Cowboy,4.19873333333
1400,Faith No More,Angel Dust,Easy,3.09725
1401,Faith No More,King For A Day Fool For A Lifetime,Get Out,2.29136666667
1402,Faith No More,King For A Day Fool For A Lifetime,Ricochet,4.49
1403,Faith No More,King For A Day Fool For A Lifetime,Evidence,4.89316666667
1404,Faith No More,King For A Day Fool For A Lifetime,The Gentle Art Of Making Enemies,3.48865
1405,Faith No More,King For A Day Fool For A Lifetime,Star A.D.,3.39678333333
1406,Faith No More,King For A Day Fool For A Lifetime,Cuckoo For Caca,3.71503333333
1407,Faith No More,King For A Day Fool For A Lifetime,Caralho Voador,4.03503333333
1408,Faith No More,King For A Day Fool For A Lifetime,Ugly In The Morning,3.10725
1409,Faith No More,King For A Day Fool For A Lifetime,Digging The Grave,3.08548333333
1410,Faith No More,King For A Day Fool For A Lifetime,Take This Bottle,4.98328333333
1411,Faith No More,King For A Day Fool For A Lifetime,King For A Day,6.59765
1412,Faith No More,King For A Day Fool For A Lifetime,What A Day,2.63791666667
1413,Faith No More,King For A Day Fool For A Lifetime,The Last To Know,4.46388333333
1414,Faith No More,King For A Day Fool For A Lifetime,Just A Man,5.6111
1415,Faith No More,King For A Day Fool For A Lifetime,Absolute Zero,3.03325
1416,Faith No More,The Real Thing,From Out Of Nowhere,3.37545
1417,Faith No More,The Real Thing,Epic,4.90013333333
1418,Faith No More,The Real Thing,Falling To Pieces,5.26758333333
1419,Faith No More,The Real Thing,Surprise! You're Dead!,2.45376666667
1420,Faith No More,The Real Thing,Zombie Eaters,6.01468333333
1421,Faith No More,The Real Thing,The Real Thing,8.22725
1422,Faith No More,The Real Thing,Underwater Love,3.86655
1423,Faith No More,The Real Thing,The Morning After,3.7294
1424,Faith No More,The Real Thing,Woodpecker From Mars,5.67553333333
1425,Faith No More,The Real Thing,War Pigs,7.74616666667
1426,Faith No More,The Real Thing,Edge Of The World,4.17261666667
1427,Falamansa,Deixa Entrar,Deixa Entrar,0.560316666667
1428,Falamansa,Deixa Entrar,Falamansa Song,3.95275
1429,Falamansa,Deixa Entrar,Xote Dos Milagres,4.49261666667
1430,Falamansa,Deixa Entrar,Rindo À Toa,3.7011
1431,Falamansa,Deixa Entrar,Confidência,3.70328333333
1432,Falamansa,Deixa Entrar,Forró De Tóquio,2.82121666667
1433,Falamansa,Deixa Entrar,Zeca Violeiro,2.39455
1434,Falamansa,Deixa Entrar,Avisa,5.91716666667
1435,Falamansa,Deixa Entrar,Principiando/Decolagem,1.94611666667
1436,Falamansa,Deixa Entrar,Asas,3.86525
1437,Falamansa,Deixa Entrar,Medo De Escuro,3.56266666667
1438,Falamansa,Deixa Entrar,Oração,4.51786666667
1439,Falamansa,Deixa Entrar,Minha Gata,3.03063333333
1440,Falamansa,Deixa Entrar,Desaforo,2.90873333333
1441,Foo Fighters,In Your Honor [Disc 1],In Your Honor,3.83651666667
1442,Foo Fighters,In Your Honor [Disc 1],No Way Back,3.27791666667
1443,Foo Fighters,In Your Honor [Disc 1],Best Of You,4.26186666667
1444,Foo Fighters,In Your Honor [Disc 1],DOA,4.2031
1445,Foo Fighters,In Your Honor [Disc 1],Hell,1.95133333333
1446,Foo Fighters,In Your Honor [Disc 1],The Last Song,3.32538333333
1447,Foo Fighters,In Your Honor [Disc 1],Free Me,4.645
1448,Foo Fighters,In Your Honor [Disc 1],Resolve,4.81218333333
1449,Foo Fighters,In Your Honor [Disc 1],The Deepest Blues Are Black,3.97365
1450,Foo Fighters,In Your Honor [Disc 1],End Over End,5.86796666667
1451,Foo Fighters,In Your Honor [Disc 2],Still,5.2197
1452,Foo Fighters,In Your Honor [Disc 2],What If I Do?,5.0499
1453,Foo Fighters,In Your Honor [Disc 2],Miracle,3.49473333333
1454,Foo Fighters,In Your Honor [Disc 2],Another Round,4.4308
1455,Foo Fighters,In Your Honor [Disc 2],Friend Of A Friend,3.22133333333
1456,Foo Fighters,In Your Honor [Disc 2],Over And Out,5.27106666667
1457,Foo Fighters,In Your Honor [Disc 2],On The Mend,4.5318
1458,Foo Fighters,In Your Honor [Disc 2],Virginia Moon,3.81996666667
1459,Foo Fighters,In Your Honor [Disc 2],Cold Day In The Sun,3.3454
1460,Foo Fighters,In Your Honor [Disc 2],Razor,4.88793333333
1461,Foo Fighters,One By One,All My Life,4.39421666667
1462,Foo Fighters,One By One,Low,4.46866666667
1463,Foo Fighters,One By One,Have It All,4.96761666667
1464,Foo Fighters,One By One,Times Like These,4.4395
1465,Foo Fighters,One By One,Disenchanted Lullaby,4.5588
1466,Foo Fighters,One By One,Tired Of You,5.18921666667
1467,Foo Fighters,One By One,Halo,5.10736666667
1468,Foo Fighters,One By One,Lonely As You,4.61975
1469,Foo Fighters,One By One,Overdrive,4.50916666667
1470,Foo Fighters,One By One,Burn Away,4.97326666667
1471,Foo Fighters,One By One,Come Back,7.8328
1472,Foo Fighters,The Colour And The Shape,Doll,1.39145
1473,Foo Fighters,The Colour And The Shape,Monkey Wrench,3.85871666667
1474,Foo Fighters,The Colour And The Shape,"Hey, Johnny Park!",4.14213333333
1475,Foo Fighters,The Colour And The Shape,My Poor Brain,3.55743333333
1476,Foo Fighters,The Colour And The Shape,Wind Up,2.53605
1477,Foo Fighters,The Colour And The Shape,Up In Arms,2.2622
1478,Foo Fighters,The Colour And The Shape,My Hero,4.33501666667
1479,Foo Fighters,The Colour And The Shape,See You,2.44636666667
1480,Foo Fighters,The Colour And The Shape,Enough Space,2.62311666667
1481,Foo Fighters,The Colour And The Shape,February Stars,4.82176666667
1482,Foo Fighters,The Colour And The Shape,Everlong,4.17915
1483,Foo Fighters,The Colour And The Shape,Walking After You,5.06426666667
1484,Foo Fighters,The Colour And The Shape,New Way Home,5.70383333333
1485,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],My Way,4.59798333333
1486,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Strangers In The Night,2.59656666667
1487,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],"New York, New York",3.43335
1488,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],I Get A Kick Out Of You,3.24048333333
1489,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Something Stupid,2.64358333333
1490,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Moon River,3.31536666667
1491,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],What Now My Love,2.49991666667
1492,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Summer Love,2.91656666667
1493,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],For Once In My Life,2.85256666667
1494,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Love And Marriage,1.4955
1495,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],They Can't Take That Away From Me,2.68711666667
1496,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],My Kind Of Town,3.14165
1497,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Fly Me To The Moon,2.48771666667
1498,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],I've Got You Under My Skin,3.51346666667
1499,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],The Best Is Yet To Come,2.89305
1500,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],It Was A Very Good Year,4.44341666667
1501,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Come Fly With Me,3.1743
1502,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],That's Life,3.11683333333
1503,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],The Girl From Ipanema,3.22916666667
1504,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],The Lady Is A Tramp,3.06851666667
1505,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],"Bad, Bad Leroy Brown",2.83166666667
1506,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Mack The Knife,4.86791666667
1507,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],Loves Been Good To Me,3.3994
1508,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],L.A. Is My Lady,3.21958333333
1509,Funk Como Le Gusta,Roda De Funk,Entrando Na Sua (Intro),2.98753333333
1510,Funk Como Le Gusta,Roda De Funk,Nervosa,3.82561666667
1511,Funk Como Le Gusta,Roda De Funk,Funk De Bamba (Com Fernanda Abreu),3.95318333333
1512,Funk Como Le Gusta,Roda De Funk,Call Me At Cleo´s,3.94361666667
1513,Funk Como Le Gusta,Roda De Funk,Olhos Coloridos (Com Sandra De Sá),5.35553333333
1514,Funk Como Le Gusta,Roda De Funk,Zambação,5.01855
1515,Funk Como Le Gusta,Roda De Funk,Funk Hum,4.07421666667
1516,Funk Como Le Gusta,Roda De Funk,Forty Days (Com DJ Hum),3.69545
1517,Funk Como Le Gusta,Roda De Funk,Balada Da Paula,5.38035
1518,Funk Como Le Gusta,Roda De Funk,Dujji,5.40995
1519,Funk Como Le Gusta,Roda De Funk,Meu Guarda-Chuva,4.14213333333
1520,Funk Como Le Gusta,Roda De Funk,Motéis,3.5583
1521,Funk Como Le Gusta,Roda De Funk,Whistle Stop,8.76886666667
1522,Funk Como Le Gusta,Roda De Funk,16 Toneladas,3.1939
1523,Funk Como Le Gusta,Roda De Funk,Divirta-Se (Saindo Da Sua),1.24865
1524,Funk Como Le Gusta,Roda De Funk,Forty Days Instrumental,4.87488333333
1525,Godsmack,Faceless,Straight Out Of Line,4.32021666667
1526,Godsmack,Faceless,Faceless,3.6001
1527,Godsmack,Faceless,Changes,4.3337
1528,Godsmack,Faceless,Make Me Believe,4.14345
1529,Godsmack,Faceless,I Stand Alone,4.10208333333
1530,Godsmack,Faceless,Re-Align,4.34806666667
1531,Godsmack,Faceless,I Fucking Hate You,4.1195
1532,Godsmack,Faceless,Releasing The Demons,4.21266666667
1533,Godsmack,Faceless,Dead And Broken,4.1909
1534,Godsmack,Faceless,I Am,3.99193333333
1535,Godsmack,Faceless,The Awakening,1.49245
1536,Godsmack,Faceless,Serenity,4.58056666667
1537,Guns N' Roses,Appetite for Destruction,Welcome to the Jungle,4.5592
1538,Guns N' Roses,Appetite for Destruction,It's So Easy,3.3804
1539,Guns N' Roses,Appetite for Destruction,Nightrain,4.47561666667
1540,Guns N' Roses,Appetite for Destruction,Out Ta Get Me,4.39821666667
1541,Guns N' Roses,Appetite for Destruction,Mr. Brownstone,3.8154
1542,Guns N' Roses,Appetite for Destruction,Paradise City,6.77245
1543,Guns N' Roses,Appetite for Destruction,My Michelle,3.66601666667
1544,Guns N' Roses,Appetite for Destruction,Think About You,3.86066666667
1545,Guns N' Roses,Appetite for Destruction,Sweet Child O' Mine,5.9404
1546,Guns N' Roses,Appetite for Destruction,You're Crazy,3.28558333333
1547,Guns N' Roses,Appetite for Destruction,Anything Goes,3.44
1548,Guns N' Roses,Appetite for Destruction,Rocket Queen,6.25581666667
1549,Guns N' Roses,Use Your Illusion I,Right Next Door to Hell,3.03868333333
1550,Guns N' Roses,Use Your Illusion I,Dust N' Bones,4.9729
1551,Guns N' Roses,Use Your Illusion I,Live and Let Die,3.06693333333
1552,Guns N' Roses,Use Your Illusion I,Don't Cry (Original),4.74573333333
1553,Guns N' Roses,Use Your Illusion I,Perfect Crime,2.39395
1554,Guns N' Roses,Use Your Illusion I,You Ain't the First,2.60446666667
1555,Guns N' Roses,Use Your Illusion I,Bad Obsession,5.47136666667
1556,Guns N' Roses,Use Your Illusion I,Back off Bitch,5.05726666667
1557,Guns N' Roses,Use Your Illusion I,Double Talkin' Jive,3.39395
1558,Guns N' Roses,Use Your Illusion I,November Rain,8.959
1559,Guns N' Roses,Use Your Illusion I,The Garden,5.36958333333
1560,Guns N' Roses,Use Your Illusion I,Garden of Eden,2.69231666667
1561,Guns N' Roses,Use Your Illusion I,Don't Damn Me,5.31501666667
